account_id,state,type,balance,created_date,account_users,account_tier
0fe65d86-f05a-4dc6-b9fd-17b34da3ed96,Florida,INS02,334928,7/7/2023,9,platinum
535557d7-2b30-4617-85c5-c4cdb2fbd853,Ohio,INV020,1437332,7/24/2023,1,silver
f7de050a-ff75-4607-b4aa-3768d0f9515a,Texas,FIN018,1229836,12/31/2022,1,platinum
5dcfd53f-fb87-421f-ae79-b14079c92245,Wisconsin,INS06,1475403,12/23/2022,8,bronze
179014c8-abcc-4b9e-8e24-09cbeefd3a28,Missouri,INS09,871788,4/29/2022,5,gold
04a5238c-a5be-4233-bc56-7827bde16614,New York,INS05,492178,3/31/2022,3,silver
c1e9dcef-8687-438b-a9a4-6a9397251ba1,Arizona,INS011,1096966,9/23/2022,7,employee
05d82208-887a-44ca-84dc-38fad57ff00d,Massachusetts,INS03,68012,6/6/2022,4,employee
771a2f46-cf6b-4eb7-a871-0ffae5964e69,California,FIN016,297049,3/21/2022,8,silver
9d37c74b-8f13-43ad-a898-02da01b7a544,Texas,INV020,147997,4/28/2023,8,silver
fbe5cb6f-13cc-4a0c-be0a-3048e7750712,New York,INS011,539356,9/21/2022,6,silver
6e46e127-fff4-4ea4-a0fa-f165e03001e6,New York,FIN019,1038433,6/22/2023,8,employee
e546fed1-1577-4058-966d-f67f0a2cef76,Pennsylvania,INS03,23304,4/10/2023,2,bronze
ccdcc298-0ab8-4cd1-aa6d-71ea04e4ed52,Indiana,INS04,605626,2/23/2023,7,gold
0ae2a1a9-cc65-4d9d-bd99-54ee15aa775e,California,FIN013,595351,7/14/2022,3,employee
a682b041-a2e6-44d5-8e1c-9ec8ed297a4b,Oregon,INS02,109397,3/15/2022,1,bronze
4ab9f75d-50d3-45be-af27-8acf9b330546,Missouri,FIN019,151224,5/3/2022,5,bronze
e7b0a71a-1e53-45fa-be12-e0987db268ba,Georgia,INV021,876171,6/10/2022,2,silver
e65c46c0-8743-4147-8e1d-0af71e00c606,North Carolina,INS05,509318,5/10/2022,5,gold
51ee8b04-6cb7-4bad-9d9d-ca23ac092d51,New York,INV023,241616,5/24/2022,9,employee
b9ee62f4-9244-40a8-aed0-e1d31cc23914,Florida,INS010,223973,8/4/2023,5,silver
210e7879-d0f5-4c14-9b89-ad53ad316ace,Connecticut,INV022,744477,3/30/2023,4,bronze
e84996c9-5e4c-4c0b-8cdc-a40de7c0ae65,Illinois,INS05,1077110,6/1/2022,10,gold
59dfd85d-4f64-45d9-8149-1910035573fc,New York,INS03,297191,10/8/2022,8,platinum
644eb187-bfbb-4862-86e8-5f70961a01aa,Louisiana,INV025,1396518,8/26/2023,1,bronze
003d93f5-453b-4103-96cc-2151a751f227,New York,INS011,747779,6/8/2022,8,platinum
9ef69f9a-15cb-4569-9c48-19c88f2d3ac5,Delaware,INV021,353989,2/21/2022,10,gold
68446692-7944-4990-8a1d-72a2a74d1f6e,Florida,INV020,194591,5/9/2023,3,gold
a5d8b83a-f1d1-4685-9964-15d3d77c9bfe,Texas,INS07,720835,8/17/2023,7,gold
aef2fdbb-516f-438d-a3e7-70cd4a612725,Nevada,FIN019,427956,1/5/2023,4,gold
4d6ea869-981e-4823-b42c-2e9645859e99,New York,INS03,1419634,6/25/2022,3,employee
c1bf6b2f-a9f4-451c-b26a-52df43746830,Virginia,FIN013,1376902,1/7/2023,3,silver
a4efb888-58ea-48e8-88b5-0a02fc3b066d,Texas,INS07,1389134,5/14/2023,10,employee
eab903b0-deb4-4339-9656-9fbb176ec5ec,California,FIN014,175178,9/17/2022,6,silver
4140b32a-c93e-4672-b81e-3605b15014de,Minnesota,INS03,13534,8/7/2023,1,silver
fdd0f6a5-1098-42b8-bf1e-6ca6f0207330,Colorado,FIN015,420888,3/3/2023,2,employee
7297ec45-9adc-4fff-a2d4-9bf4ec7db29e,Florida,FIN016,273775,3/11/2023,6,platinum
7820f36d-6a35-4db7-8064-9fcb53493827,New York,FIN016,56126,7/4/2023,9,platinum
cb105439-81f5-4a7c-a96e-f62db99c1c29,Arizona,INV024,760099,10/2/2022,1,bronze
83f015fc-0f1a-411b-894a-75090b3b1d31,Washington,INV021,42662,8/1/2023,5,employee
57b31697-652f-40b3-a52e-55376c8057eb,Illinois,INS08,983737,2/9/2022,3,silver
ac941255-f985-4fee-add0-d28fe2333228,Pennsylvania,FIN017,810577,4/6/2023,6,platinum
af4aa142-9d50-46bf-8a14-44001a4c8933,Florida,INV022,1439853,3/5/2023,10,employee
95537665-2f0a-48ad-92a6-91a6a2a079f1,California,INS02,937225,4/13/2022,2,bronze
c45091af-0a0c-4a99-895f-6b2fd21a8985,Ohio,FIN017,1039146,5/24/2022,2,silver
0fb8e2b2-914f-4422-8a9a-02f0ea457522,Georgia,INS03,578267,5/15/2023,8,silver
ff8d2b71-29ff-4dbb-a288-a52382fe059d,Michigan,INV025,1338341,8/28/2023,4,platinum
e06e497b-3827-4941-889b-5b9872cd1bdf,Florida,INV021,698589,4/15/2022,10,bronze
7bd9899c-447f-4098-b26e-083eb75130b6,Florida,FIN014,911149,5/28/2022,4,bronze
a098b459-61c1-4caf-a76b-35ef7db87582,Colorado,FIN017,1335709,3/14/2023,6,employee
3938e681-8287-4d68-a8b8-574037c8bc38,Michigan,INS07,278869,5/23/2022,1,employee
430d6040-3451-44ef-8123-581611434d08,New York,INS05,421610,3/5/2022,3,silver
5e55876d-5078-48de-ab47-2aae414632c2,Pennsylvania,FIN018,620002,5/1/2022,8,silver
38dc0075-d093-4b16-b6af-26ebefe66ffb,Kentucky,INS07,44557,2/17/2022,5,employee
0db14689-a220-4811-8205-0c01039c7a44,Missouri,INV022,285817,5/14/2023,2,employee
d14c491e-8c83-4140-8bec-9b4cbc41744c,Texas,FIN013,38840,7/24/2023,10,gold
fc063530-fe7c-4b56-a7d9-3b1454d755d7,District of Columbia,INV021,1268949,2/24/2023,8,gold
c4ec08ae-cd3c-4ca5-b494-f962d5e22763,California,FIN019,717542,7/14/2023,4,gold
33c41af4-09fa-4c8f-86c9-dbb0ec80582c,Iowa,INS011,602509,4/15/2022,5,employee
dd494fb4-fa9c-4511-88db-a67651bad88c,North Carolina,INS09,764735,2/20/2022,6,employee
766564b7-bcaa-4156-8ad8-4e249411309b,Ohio,INS05,487652,2/7/2022,6,silver
c93bb215-8895-4d05-b17b-f6bc0e9d83b1,North Carolina,INV023,84536,7/11/2023,3,platinum
fb1e6c20-04d6-4543-9fce-4e8f4ca27446,Missouri,INS03,16521,4/28/2022,9,silver
cc27f954-562a-484f-92c9-7b2b61305431,Mississippi,INS04,658730,7/15/2023,3,silver
a9a12423-30ea-4222-ba48-7075508d8fc8,District of Columbia,FIN014,832621,11/19/2022,1,platinum
643eff7a-e879-43d7-a538-44d9466766cc,Pennsylvania,FIN015,135166,7/6/2023,7,employee
b304cf7e-154d-428f-9c5d-5eedff4ea927,Florida,INS010,1104300,6/30/2022,3,platinum
a7a62d7d-a53b-4e51-99e6-1ae8a0af3685,Illinois,INS010,222423,10/22/2022,5,platinum
fd8e32c6-2111-40fb-b8b3-8ce108c072f5,Florida,INV024,320034,2/3/2022,6,silver
1d4eb698-a851-4620-97d5-9535d3ab7b13,South Carolina,INS05,825620,8/17/2023,2,bronze
da1ecc22-c4e8-447e-9bb0-c079b14b3905,Alabama,INS04,542405,7/15/2022,4,platinum
83bbea5d-22ed-42a7-9316-48ebba31784e,North Carolina,INS06,705584,2/13/2022,5,silver
e23abca8-a3cb-44b6-8f3d-038dda43d288,California,INS02,1336231,4/11/2022,1,gold
d9d841f6-8241-4e21-b6d1-c060e6396417,California,INV024,321614,7/27/2023,5,gold
40b2e775-638d-4048-8ee3-a39c21e68c39,Indiana,FIN014,449463,1/5/2023,8,platinum
6f307d74-868a-4951-9d03-8f2e5dafcac2,Florida,INS010,1015494,4/25/2023,2,gold
09a5a25e-0210-4bd3-bf2b-87e37aea349a,Texas,INS05,432020,4/21/2023,1,platinum
34119716-7fc7-42f9-b116-f293382e6ee7,Delaware,FIN016,284217,3/19/2023,10,platinum
466df6e2-4a79-4e43-97bc-e4b5f60b127a,South Dakota,INV023,690703,7/6/2022,5,employee
b78d5e41-a2fb-4146-9521-b4b531545553,Florida,INS07,602040,1/13/2023,7,silver
19c38201-f4f2-45de-b0df-c0be865ee314,Minnesota,INS06,401003,12/29/2022,7,bronze
4fb5f89d-20ce-4607-b54f-a9c2727a4690,California,INV025,79503,8/13/2023,7,silver
246455f6-be38-4675-95e9-c42699ce2a8f,New York,FIN013,652820,10/16/2022,10,platinum
00792280-db22-4050-9aa0-8d632331f621,Kentucky,INV022,931669,5/31/2023,5,silver
a38b2a03-4292-45f0-9012-aef674c95d79,Ohio,FIN019,675766,5/5/2023,10,silver
2f6c7958-bcbc-458d-9257-8e71dbb70732,Texas,INV024,1317375,12/5/2022,2,employee
abf29920-f20d-4c35-a864-0605eef1b325,Minnesota,INV021,1136976,5/10/2023,8,employee
6a201748-41ae-4cde-ad1b-fc87d9b64fcc,California,FIN018,1367451,8/1/2023,5,gold
e91c70b5-7334-482e-94fe-9f366be5dbda,Oklahoma,FIN019,706867,4/15/2022,2,bronze
98081b7d-74ed-4bf9-96fa-965fa333a6bc,Texas,INV020,1272329,1/8/2023,6,employee
600740fe-158d-46d3-ab29-c94c753aadf8,Iowa,FIN014,395933,11/30/2022,2,platinum
3e119b63-63a0-4a89-9f9e-63036aace874,Florida,FIN015,22704,12/14/2022,9,gold
d7450461-0d42-420a-b485-9f2de9a4f2c8,North Carolina,FIN016,882907,3/28/2022,3,silver
6b53ec9e-a0cb-4118-8b44-9862604acf01,Texas,INS05,191980,6/23/2023,7,bronze
fde3c149-1556-4395-879b-a98fb6652f2e,Florida,INS05,456075,12/21/2022,8,employee
1251c0e2-6472-485a-9982-41aaaf277dbf,Texas,INV023,776318,7/18/2023,1,bronze
9b69ab69-fdf2-4fcf-a29d-01a479956511,California,INV025,181689,9/17/2022,9,silver
0ee47af1-d8ab-4975-8e93-96b1b774222d,Missouri,FIN014,578721,7/22/2022,1,gold
8f0f4acb-3fa1-48eb-b379-2d6fc9cadc09,Colorado,FIN014,768912,5/29/2023,6,platinum
894d1a74-ed97-419d-a326-a76ba4de1653,Texas,INV021,567558,5/5/2022,5,gold
7513a744-ff4b-4a8c-95c9-4073c9612a5a,Illinois,FIN016,858150,8/2/2022,7,platinum
ec36fd21-e05e-4850-a7b2-240d6107ebe8,New York,INS07,803788,7/19/2023,5,platinum
eecff276-293f-4251-91d7-735ba283df5c,Texas,FIN018,1196703,8/5/2023,8,bronze
49671e33-40ba-4383-97a0-9db89c155873,Texas,FIN014,1432025,6/22/2023,2,bronze
5346efd7-3d55-43ae-aa19-b47874be5664,Oklahoma,INS03,331328,2/14/2023,6,silver
0a202f9e-f518-43a8-9696-a6f4bb2ab79f,Louisiana,FIN014,285460,7/22/2022,4,platinum
7d744721-fba5-4666-8f9c-c077440c2c6f,Kansas,INV022,580480,8/16/2023,3,gold
ae820d81-6091-42ad-84c4-048110304f5b,California,INS03,222990,9/27/2022,10,employee
bfae182c-6013-4be6-bd9a-a573653877d7,California,INS02,700914,5/4/2023,6,gold
2101b2cf-2965-422d-8a16-ed81d97fbffb,Indiana,FIN018,676581,3/7/2023,3,employee
483f8bfe-03cf-45d7-a42d-8aa9c614d192,Missouri,INS02,83011,5/12/2022,5,employee
595aeb1a-2659-4875-b71f-31c1e146f448,Florida,INS07,935034,1/11/2022,7,employee
eb720233-3a1e-42c8-a91d-fa4619c81567,Texas,INS012,204273,6/21/2022,6,gold
26e083d9-aa41-4e8e-a652-47b7ce9393ca,West Virginia,INV024,593064,7/2/2022,2,gold
d4bc49cb-8d07-4ddd-a92b-6834c7b32a7e,Nevada,INS08,283570,6/22/2023,2,bronze
8d5b64b3-ad89-4bd3-977b-36a2a5c7f931,New York,INS011,94663,2/2/2022,8,gold
dc56c74c-9498-4d04-a523-f974824f2466,Missouri,INV023,814294,3/29/2023,1,gold
fa38fe26-380e-435c-9c31-aef45d8ab2e1,Louisiana,INV025,1021993,1/12/2023,6,silver
bcbdadd7-d478-4dd1-b9ad-659a39311b15,California,FIN015,119715,8/3/2023,5,platinum
c476ca13-e466-4eca-a89e-6a6622174339,Florida,INS07,109968,4/30/2022,3,silver
d30f0da5-631d-47cf-9697-414f5ff07a4e,Virginia,INV021,818212,9/21/2022,10,platinum
ae3b875b-5c33-4e94-b1d1-0c34dde59349,Louisiana,FIN018,706363,5/28/2022,8,silver
1ff7de3f-2503-48f9-a3df-e83c11872ca0,Louisiana,INV024,160645,6/4/2022,3,platinum
8a4cdffd-0937-481c-a15a-dee8672ec1f2,Utah,FIN017,293193,3/31/2022,3,silver
43df7b69-836e-4281-a9a2-bcc05e7a3cde,California,FIN016,785311,4/26/2023,5,employee
5ea29825-3418-4db8-a5d1-fb5b33550842,District of Columbia,INS02,806297,8/22/2023,5,employee
cd897cf0-82b6-4736-815f-2dc914052af4,North Carolina,INV025,853418,2/26/2023,2,silver
a6d117e2-1533-4b9e-a2ea-f0afe6e0505a,California,INS012,1028950,8/8/2023,9,bronze
6c4879fc-4b21-4e2c-b938-d64e11ccf847,California,INV025,1069367,7/21/2022,9,gold
2797c5fd-4078-419a-84ad-e421e6a64d4a,Minnesota,FIN019,1217285,4/16/2022,1,silver
50dfee24-0e6e-4ff5-8174-23e388fa1f77,South Carolina,INS05,846715,2/25/2022,9,silver
f33970c1-ee47-4603-96e5-81418d1e5ed5,Iowa,INS012,154817,10/31/2022,8,platinum
3a7b006f-420f-403c-8887-2a831b30db0a,West Virginia,INV021,1284472,8/11/2023,8,gold
e721a449-d2cc-4e8e-8d9f-d9e4ddc9c243,California,INS03,399933,5/26/2023,10,platinum
f77f0ab6-bba7-4cc0-a21d-f212cedc3c9b,Nevada,INV022,943380,11/3/2022,7,employee
d7211e00-d550-4b98-ae19-1c04c4699579,Arizona,FIN016,1122459,3/23/2023,6,employee
cdb71827-4292-4c1a-8854-e79040d4b50d,Pennsylvania,INV023,535264,5/25/2023,8,gold
3847f744-089d-4474-bd8a-d14740722762,Oklahoma,FIN018,942238,4/15/2023,6,gold
0bb87db1-dc07-40d4-a864-d6c90c7e7505,Missouri,INS05,208803,7/4/2022,10,silver
7621c2bd-98de-4c73-90c2-b16324f4eb65,Iowa,INS07,872050,2/10/2023,4,bronze
2634a94d-6d04-4b23-bda6-c7587dc20ab6,Oregon,FIN017,1133327,8/27/2022,6,bronze
57d29472-1247-4490-b6fb-149c361df009,Georgia,INS012,998945,3/7/2022,10,silver
a9bac3c5-32bb-44b5-9608-f4b785469ee8,Arizona,INS05,770046,6/26/2023,5,bronze
bc21cc15-53e6-4b5a-b43c-c8ca66f6a34e,District of Columbia,FIN015,1179291,6/2/2022,8,platinum
5951b335-d075-4d6d-9539-ef11bbc9027b,Maryland,INV020,22251,8/23/2023,4,employee
540080f4-ce6a-4f33-8575-95706156cde1,North Carolina,INV025,482433,1/23/2022,1,gold
90e1be1d-3f7f-4385-917a-59d4be017ed2,Michigan,INV025,794162,1/31/2023,9,platinum
174e7096-2840-42cf-a651-c14ae95ae1fa,Indiana,INV025,1259815,3/19/2022,2,employee
0c17cf63-3a4d-4b88-9f20-354cfb4f0969,Florida,INV024,272593,8/12/2023,4,bronze
36e261e1-8f08-4080-b2be-ee0cf1b6056f,New York,INS09,179739,4/14/2022,5,silver
31c422e2-ae38-44e6-8301-1eaec448afe9,California,FIN017,943265,2/21/2023,5,gold
32bbe81f-0ea7-4425-aced-a3af39fdedff,Florida,INV025,1325779,1/16/2023,1,gold
f718c0bd-b47e-43c2-aa40-b49accb13115,Indiana,INV022,47393,5/22/2022,6,bronze
aa6de832-d46a-4724-ad09-3dc44d6fa81c,Nevada,INV024,562295,2/28/2023,10,platinum
0f6ab91a-4c3c-48ee-b895-ba854f9dfe69,Nebraska,INS08,1013938,2/24/2023,9,bronze
0f3969e4-fab0-44c7-ace7-299d722451fa,Florida,INS04,375328,4/15/2023,2,platinum
e705e5cc-447c-43b9-acf5-d4df3fa8a1aa,Texas,INS08,972272,5/2/2022,5,bronze
831dd50f-3d21-4d89-9523-76fd1d71af0a,California,INS02,899603,8/19/2023,8,employee
c8b766c8-2479-4da1-b232-8638d1094c73,North Carolina,FIN016,1170221,4/28/2023,6,platinum
8ba6b4c8-6d9f-456e-a754-04ad4d9415a4,Texas,INV021,1167289,8/26/2023,1,employee
c2654400-26ff-40a4-aa5d-94fa142a452c,Maryland,INS08,98702,6/27/2023,9,platinum
fecf8adf-56a2-4a9c-a3b5-1581ef2d2083,Georgia,FIN019,1392383,2/22/2022,10,platinum
4b4deba5-0807-4e01-9c49-9fc059d5eed5,Ohio,INS010,764179,5/7/2022,10,platinum
2a520975-76e5-4a5f-a8af-b252b0f4e5f5,Ohio,FIN017,267480,5/17/2022,1,platinum
7cfd729b-d8ee-4898-8d45-fba3e69fb204,Ohio,INS05,988074,8/17/2022,4,bronze
dede4d1e-8efb-48a9-a68e-b0a5e557f663,New York,FIN017,961457,4/2/2023,10,gold
a127d446-5efb-4f69-9af2-b01b54a84ccf,Pennsylvania,INS03,1130495,10/25/2022,2,silver
994a5ae0-c16d-49d2-b597-06c9fc26d724,California,INS04,1127487,3/3/2023,1,silver
dfdf5fa2-82f7-4261-8cb2-b8d40e9dd9d6,District of Columbia,FIN016,466766,7/31/2022,6,gold
9d1ffa4b-735b-46bc-b1af-f6e1fcab0e44,Michigan,FIN016,739099,5/6/2022,3,bronze
e2afd03b-91ae-47c8-b459-a4a9a4b294a5,District of Columbia,INS012,1386237,5/9/2023,3,silver
36023262-67b8-4c2e-86c7-4dbb0e44c391,Florida,INS09,1172997,11/1/2022,4,silver
df7e8ffc-9853-42cd-abb4-1405ba856f7c,North Carolina,FIN013,1213119,3/1/2023,4,employee
950d2b5c-786c-45f1-aff3-616ff30211c9,California,INS09,724161,7/30/2022,6,employee
3a0473e3-f321-4c30-9f9b-4e6c26522493,Texas,INS012,238145,4/23/2023,10,employee
a16ad9b7-e5c1-495c-94ee-202c1d18c8e3,Ohio,INV024,695850,2/21/2022,4,employee
99a2e731-ae50-4ac7-9f90-416969c61594,Michigan,INS05,674324,5/11/2023,1,bronze
07d0a7c4-76b0-4181-a5c5-700b96cd3975,Texas,FIN018,404173,8/3/2022,3,bronze
6f1d1fea-1d07-47f2-89e6-0b55ac04817a,Missouri,INS06,464075,8/29/2023,3,employee
1107133b-23fa-4b23-923b-bec601710ea7,Oklahoma,INS010,885220,6/29/2023,8,silver
9aea0c8f-ada9-474b-9f05-e6a56c3a92d6,District of Columbia,INV025,894128,8/18/2023,3,employee
3f0d5876-f181-4524-947a-c8200cbdf887,Colorado,INS08,1377152,4/16/2023,5,silver
f84cae4b-fc58-4593-b597-df122ffe36f7,Minnesota,FIN014,1344305,5/18/2022,7,gold
c08996a8-c4f0-4c05-9404-1933ddc8dcaf,Maryland,INS04,1241513,2/14/2022,3,platinum
2a949fb7-e009-4f7a-ba8f-bc2b56298b77,Illinois,INV025,444715,8/5/2022,8,platinum
aff33b35-90b1-4fa3-93dd-b2ac512e89ba,District of Columbia,INS03,953663,1/9/2023,4,gold
401cd90a-3744-4b54-a7e8-2ca105bae256,Pennsylvania,FIN013,890744,11/28/2022,1,gold
f3a1e91f-ad16-4beb-a661-da24e64320c4,New York,INS05,1381054,1/16/2023,9,gold
3b0029d1-e919-450a-b859-2081fcfd16b5,West Virginia,INV020,862512,9/21/2022,3,silver
9c6ae3cc-1090-45d3-bcb5-3c987ce9f96c,Virginia,INS02,945275,2/13/2023,2,bronze
1c2ebe09-f9fa-4d78-abd9-7489ecd8df55,District of Columbia,INV025,880815,4/25/2023,5,silver
d287b471-13b0-4d6f-9565-370409919beb,Texas,INS07,122735,4/16/2022,1,gold
4831971a-e28f-4cc0-aaae-2110f5d58898,Alabama,FIN019,1114992,4/16/2023,7,platinum
d01a0b63-d51b-4b97-adfc-d457e8925ed6,California,FIN019,1156329,2/26/2023,10,employee
519ca5ed-4eaa-49d0-bfa3-6a62aed35dec,New York,INS07,738295,2/17/2023,2,bronze
